window_id,ticker,strategy,family,config_id,params_json,data_status,window_start,window_end,ml_model,ml_fallback,ml_prediction_coverage,ml_oos_label_positive_rate,ml_oos_predicted_positive_rate,total_return,sharpe,max_drawdown,win_rate,avg_profit,trades,profit_factor,gross_profit,gross_loss
evaluation_middle_third,NVDA,Mini TradingAgents,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.009684384887706843,-4.339132125315674,-0.011221029124036996,0.3125,-60.52740554816794,16,0.33255324771246425,482.5214349259438,1450.9599236966305
evaluation_late_third,NVDA,Mini TradingAgents,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.0015345336148325783,-1.2211897335275115,-0.004095427127217999,0.45454545454545453,-13.950305589388854,11,0.7571563221952351,478.4484564699444,631.9018179532218
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.013004787230512793,-3.776640611724583,-0.017157695302705944,0.37037037037037035,-24.082939315764975,54,0.6383198060086617,2295.1804937275156,3595.6592167788244
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003399433819383013,-1.795670956053804,-0.008066119486194512,0.5294117647058824,-19.996669525782217,17,0.6987656902663428,788.5581564119191,1128.5015383502168
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0032021266268797977,-1.268919195146678,-0.008605140391069632,0.35,-16.01063313440047,20,0.7588463541575466,1007.6240431157482,1327.8367058037575
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.005795268401713849,-4.007992371190059,-0.006894934286381771,0.29411764705882354,-34.08981412772994,17,0.4890330673898395,554.6499591197419,1134.176799291151
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.01356922929193638,-3.9304249575976398,-0.017719762402262584,0.37037037037037035,-25.128202392474872,54,0.6226751844775208,2239.24375100395,3596.166680197593
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003399433819383013,-1.795670956053804,-0.008066119486194512,0.5294117647058824,-19.996669525782217,17,0.6987656902663428,788.5581564119191,1128.5015383502168
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0037724939499044208,-1.4895127962208219,-0.008605140391069632,0.35,-18.86246974952298,20,0.7158398500837424,950.3449038640268,1327.5942988544866
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.0057949497264678795,-4.004991878402494,-0.006894615963614847,0.29411764705882354,-34.087939567458,17,0.48969293578469797,556.0859614284145,1135.5809340752005
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.012852805544820156,-3.7375671849622023,-0.017084732520255108,0.38461538461538464,-24.716933740040115,52,0.6278560764804082,2168.4384860611663,3453.719040543252
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003333373128217465,-1.7492409495996541,-0.008079465648100581,0.5625,-20.83358205135883,16,0.6720722195600973,683.1587960915747,1016.496108913316
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0031150345845540883,-1.2424764069863992,-0.008605140391069632,0.3684210526315789,-16.394918866074185,19,0.7596644822671175,984.6156561634531,1296.1191146188628
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.0057949497264678795,-4.004991878402494,-0.006894615963614847,0.29411764705882354,-34.087939567458,17,0.48969293578469797,556.0859614284145,1135.5809340752005
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.012918472316468699,-3.7577475212685703,-0.017071743569656683,0.37735849056603776,-24.37447606880912,53,0.6398557996894083,2295.1804937275156,3587.0277253743993
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003399433819383013,-1.795670956053804,-0.008066119486194512,0.5294117647058824,-19.996669525782217,17,0.6987656902663428,788.5581564119191,1128.5015383502168
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0032021266268797977,-1.268919195146678,-0.008605140391069632,0.35,-16.01063313440047,20,0.7588463541575466,1007.6240431157482,1327.8367058037575
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.0057083229993046825,-3.9864518133634217,-0.006808085052185997,0.3125,-35.67701874565492,16,0.4928109303009392,554.6499591197419,1125.4822590502206
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.013482914757628861,-3.9118167523879173,-0.017633811047352177,0.37735849056603776,-25.439461806847035,53,0.624173313838649,2239.24375100395,3587.535226766843
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003399433819383013,-1.795670956053804,-0.008066119486194512,0.5294117647058824,-19.996669525782217,17,0.6987656902663428,788.5581564119191,1128.5015383502168
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0037724939499044208,-1.4895127962208219,-0.008605140391069632,0.35,-18.86246974952298,20,0.7158398500837424,950.3449038640268,1327.5942988544866
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.005707954928182102,-3.9833809110953893,-0.006807717388178092,0.3125,-35.67471830113868,16,0.4934733456947171,556.0859614284145,1126.8814542466334
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.012766428322097068,-3.718575411723914,-0.01699872559904425,0.39215686274509803,-25.032212396270143,51,0.6294302763075231,2168.4384860611663,3445.081318270944
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003333373128217465,-1.7492409495996541,-0.008079465648100581,0.5625,-20.83358205135883,16,0.6720722195600973,683.1587960915747,1016.496108913316
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0031150345845540883,-1.2424764069863992,-0.008605140391069632,0.3684210526315789,-16.394918866074185,19,0.7596644822671175,984.6156561634531,1296.1191146188628
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.005707954928182102,-3.9833809110953893,-0.006807717388178092,0.3125,-35.67471830113868,16,0.4934733456947171,556.0859614284145,1126.8814542466334
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.012918472316468699,-3.7577475212685703,-0.017071743569656683,0.37735849056603776,-24.37447606880912,53,0.6398557996894083,2295.1804937275156,3587.0277253743993
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003399433819383013,-1.795670956053804,-0.008066119486194512,0.5294117647058824,-19.996669525782217,17,0.6987656902663428,788.5581564119191,1128.5015383502168
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0032021266268797977,-1.268919195146678,-0.008605140391069632,0.35,-16.01063313440047,20,0.7588463541575466,1007.6240431157482,1327.8367058037575
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.0057083229993046825,-3.9864518133634217,-0.006808085052185997,0.3125,-35.67701874565492,16,0.4928109303009392,554.6499591197419,1125.4822590502206
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.013482914757628861,-3.9118167523879173,-0.017633811047352177,0.37735849056603776,-25.439461806847035,53,0.624173313838649,2239.24375100395,3587.535226766843
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003399433819383013,-1.795670956053804,-0.008066119486194512,0.5294117647058824,-19.996669525782217,17,0.6987656902663428,788.5581564119191,1128.5015383502168
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0037724939499044208,-1.4895127962208219,-0.008605140391069632,0.35,-18.86246974952298,20,0.7158398500837424,950.3449038640268,1327.5942988544866
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.005707954928182102,-3.9833809110953893,-0.006807717388178092,0.3125,-35.67471830113868,16,0.4934733456947171,556.0859614284145,1126.8814542466334
evaluation_full,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.012766428322097068,-3.718575411723914,-0.01699872559904425,0.39215686274509803,-25.032212396270143,51,0.6294302763075231,2168.4384860611663,3445.081318270944
evaluation_early_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.003333373128217465,-1.7492409495996541,-0.008079465648100581,0.5625,-20.83358205135883,16,0.6720722195600973,683.1587960915747,1016.496108913316
evaluation_middle_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,-0.0031150345845540883,-1.2424764069863992,-0.008605140391069632,0.3684210526315789,-16.394918866074185,19,0.7596644822671175,984.6156561634531,1296.1191146188628
evaluation_late_third,NVDA,Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.005707954928182102,-3.9833809110953893,-0.006807717388178092,0.3125,-35.67471830113868,16,0.4934733456947171,556.0859614284145,1126.8814542466334
evaluation_full,NVDA,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,-0.005790054023275926,-1.7166238153274838,-0.015549091494211464,0.5416666666666666,-24.12522509698282,24,0.7291473113507605,1558.707925220042,2137.71332754763
evaluation_early_third,NVDA,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-17 15:55:00-04:00,2026-06-29 13:40:00-04:00,n/a,False,1.0,,,-0.010696038692070253,-3.931556903025676,-0.015549091494211464,0.36363636363636365,-97.23671538245827,11,0.28716319523897604,430.88524984963,1500.489119056671
evaluation_middle_third,NVDA,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-06-29 13:45:00-04:00,2026-07-09 11:30:00-04:00,n/a,False,1.0,,,0.004347163690054501,3.0778891473039662,-0.0034141778259513256,0.75,54.33954612568111,8,2.2475326249523744,783.1772912374781,348.46092223202936
evaluation_late_third,NVDA,Freqtrade Sample Strategy,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",live,2026-07-09 11:35:00-04:00,2026-07-17 15:55:00-04:00,n/a,False,1.0,,,0.00017272716212235473,0.13973872650848382,-0.0038445725181331936,0.6,3.4545432424451534,5,1.0587018868131786,311.5173674480019,294.24465123577613
